# x y z vx vy vz lxvel lyvel lzvel Potential U rho
-0.301477 -3.852251 -1.700504 19.375223 58.126488 55.914944 57.459641 68.738045 -20.494253 -116652.351562 289.598907 0.000192
-0.663763 -2.873059 1.329007 126.401474 -51.774757 -46.431534 -44.886837 -41.163200 -127.520500 -123238.101562 253.142014 0.001132
1.071371 -2.939014 0.056255 122.769180 53.568935 -66.760269 -65.215569 64.180496 -123.888206 -124086.945312 278.498199 0.001344
-0.833270 2.956120 -0.429986 -132.642212 -16.065781 63.228764 64.773460 -5.454224 131.523178 -122397.343750 309.765198 0.001609
0.177890 2.995836 -0.758915 -135.152817 28.427937 54.364292 55.908989 39.039494 134.033783 -122468.375000 302.267700 0.001544
2.942181 -0.228486 -1.417494 -25.335695 134.111908 -26.617544 -25.072847 144.723465 24.216665 -122308.664062 409.787567 0.002538
1.968640 -2.492597 -0.313137 93.442032 90.561890 -61.949928 -60.405231 101.173447 -94.561058 -123373.632812 454.757385 0.003008
-0.269580 -3.110450 0.743034 130.291763 -18.924431 -59.947266 -58.402565 -8.312874 -131.410797 -123473.429688 366.655792 0.002120
-1.279390 2.814518 -0.427168 -128.621841 -35.959999 61.326283 62.870979 -25.348442 127.502815 -122196.187500 173.917938 0.000556
1.113676 -2.935372 -0.276973 114.762466 65.322624 -65.659164 -64.114471 75.934181 -115.881493 -123722.507812 243.174667 0.001049
-0.261895 -3.407624 -1.802483 16.268097 -7.096508 -5.630518 -4.085821 3.515049 -17.387127 -119096.625000 6164.940430 0.000150
-1.297462 2.936631 1.673161 -58.554722 -86.741699 62.269520 63.814217 -76.130142 57.435692 -118863.226562 285.492828 0.000144
-0.230931 -3.371854 -2.351778 -14.114192 60.879253 59.553143 61.097839 71.490814 12.995162 -116796.203125 256.188477 0.000201
2.747842 -0.633861 -1.145863 -0.800905 142.629425 -45.793064 -44.248367 153.240967 -0.318125 -123952.281250 457.436005 0.003038
2.660484 -1.099392 -0.917055 27.860956 136.816559 -57.225075 -55.680378 147.428131 -28.979986 -124083.546875 376.064056 0.002208
-0.369182 2.873902 -0.915831 -135.917725 20.951416 60.238117 61.782814 31.562973 134.798691 -122631.875000 161.399612 0.000649
2.371803 -0.993265 -1.342260 5.728917 145.570816 -53.236572 -51.691872 156.182373 -6.847947 -124589.164062 303.286591 0.000192
-0.162846 -3.030434 0.990037 129.695175 -21.851814 -61.947578 -60.402882 -11.240257 -130.814209 -123565.140625 395.452667 0.002396
3.073799 -0.538536 -1.286827 -23.166985 128.098907 -30.670841 -29.126144 138.710449 22.047955 -121541.492188 360.692505 0.002064
-1.673534 -2.363779 1.275445 110.551712 -91.470169 -34.103531 -32.558834 -80.858612 -111.670738 -123833.445312 482.739807 0.003321
-3.111835 0.459580 1.343680 -10.478646 -134.484146 19.017494 20.562191 -123.872589 9.359616 -121462.023438 223.494904 0.000878
-1.647606 -2.444139 1.237010 109.592369 -86.307251 -34.483116 -32.938419 -75.695694 -110.711395 -123296.851562 478.979675 0.003278
1.123438 2.525276 -1.343082 -122.415367 75.494530 39.720737 41.265434 86.106087 121.296341 -122646.679688 158.981339 0.000688
1.641865 1.822846 -1.606514 -102.245987 110.389992 24.471073 26.015770 121.001549 101.126961 -123472.578125 213.361221 0.000782
-3.168886 0.027392 1.257446 4.475330 -134.233246 15.671967 17.216663 -123.621689 -5.594360 -121391.929688 253.115997 0.001132
2.586084 0.074205 -1.522748 -41.760288 143.402557 -21.191883 -19.647186 154.014114 40.641258 -123852.679688 320.436462 0.001701
2.728284 0.439363 -1.464353 -45.997597 137.965912 -12.846777 -11.302080 148.577469 44.878567 -123184.546875 432.576843 0.002772
-0.015340 -3.052703 1.039434 129.944809 -20.200279 -60.901707 -59.357010 -9.588722 -131.063843 -123369.812500 280.756775 0.001362
-0.707403 -2.494296 1.411107 138.970642 -63.064857 -35.077576 -33.532879 -52.453300 -140.089676 -124927.781250 219.193176 0.000839
2.066992 -2.090464 -0.670678 85.928604 108.979156 -62.801743 -61.257046 119.590714 -87.047630 -124313.531250 268.436371 0.001260
1.379314 -2.766204 -0.017895 117.287590 67.875542 -65.659828 -64.115128 78.487099 -118.406616 -124168.125000 293.003967 0.001466
2.537231 -0.732901 -1.399056 -14.456573 147.084137 -38.445316 -36.900620 157.695709 13.337543 -124195.851562 281.754181 0.000216
2.926394 0.380003 -1.232542 -54.081749 130.104767 -16.407724 -14.863028 140.716324 52.962719 -122373.578125 247.869019 0.001088
-0.971529 -3.072474 0.762687 122.367805 -46.540558 -49.365555 -47.820854 -35.929001 -123.486832 -122596.648438 213.304245 0.000781
-0.899377 -2.655741 1.367413 128.654526 -65.394661 -38.193344 -36.648643 -54.783104 -129.773560 -123896.156250 260.214386 0.001191
2.346337 -1.877231 -0.723749 68.544998 116.288826 -62.244568 -60.699875 126.900383 -69.664024 -123816.679688 363.725311 0.002092
2.407654 0.580061 -1.646421 -64.143486 137.657532 -9.656973 -8.112276 148.269104 63.024456 -123913.992188 299.976410 0.001525
-3.147267 0.927433 0.909452 -30.941391 -129.016922 27.888981 29.433678 -118.405365 29.822361 -121189.703125 155.600037 0.000681
2.699071 0.015885 -2.017809 -42.987610 119.154770 -7.934002 -6.389305 129.766327 41.868580 -120929.554688 693.951172 0.000075
-2.506795 -1.613073 1.398927 75.195213 -117.981064 -11.801844 -10.257147 -107.369507 -76.314240 -122650.429688 438.118683 0.002830
-2.183354 -2.228795 1.068232 90.022560 -103.978088 -24.749538 -23.204842 -93.366531 -91.141586 -122461.789062 242.526199 0.001043
2.180543 -2.060599 -0.444360 82.104012 110.764549 -59.907112 -58.362415 121.376106 -83.223038 -124189.960938 488.040985 0.003382
1.809311 -2.557813 -0.029056 105.946968 81.744705 -64.474800 -62.930099 92.356262 -107.065994 -123750.687500 242.475754 0.001043
-1.129302 2.925431 -0.279947 -129.645538 -28.283234 62.329556 63.874252 -17.671677 128.526505 -122156.250000 298.257141 0.001510
-1.147457 -2.617369 1.384266 123.085480 -68.189262 -39.633060 -38.088364 -57.577705 -124.204506 -123559.164062 415.001343 0.002591
-0.013457 3.015103 -0.845422 -133.491409 25.231203 55.330303 56.875000 35.842758 132.372375 -122183.757812 334.474060 0.001825
-0.804294 -2.848896 1.156617 128.221146 -48.588547 -51.439400 -49.894707 -37.976990 -129.340179 -123766.960938 533.257385 0.003927
-0.445722 -3.166027 0.637920 128.281021 -23.246559 -58.397419 -56.852722 -12.635002 -129.400055 -123026.570312 230.829346 0.000943
-2.661248 -1.498475 1.442017 68.950851 -116.954544 -9.101303 -7.556606 -106.342987 -70.069878 -122095.523438 508.583679 0.003624
-2.589246 1.761293 1.062620 -70.585228 -109.608963 50.466572 52.011269 -98.997406 69.466202 -121497.695312 153.428513 0.000742
2.150353 -2.149387 -0.553770 83.982872 107.677444 -59.425842 -57.881142 118.289001 -85.101898 -123958.125000 455.114624 0.003012
-2.879739 1.724112 0.309136 -71.350624 -107.702530 35.669025 37.213722 -97.090973 70.231598 -120814.570312 254.833115 0.000230
2.962862 -0.393390 -1.400453 -24.174328 131.662811 -31.313475 -29.768778 142.274353 23.055298 -122011.382812 376.564697 0.002213
2.569630 -0.168312 -1.551669 -40.469776 147.270569 -12.186611 -10.641914 157.882126 39.350746 -124089.656250 218.801331 0.000835
1.623695 -2.631402 -0.068646 110.129700 78.726791 -65.177849 -63.633156 89.338348 -111.248726 -124050.679688 292.328827 0.001460
-0.240210 -3.531700 -1.910152 -2.223314 69.840591 60.871746 62.416443 80.452148 1.104284 -117307.859375 266.834656 0.000192
2.377622 1.429160 -0.581881 -74.693550 128.968613 1.356075 2.900772 139.580170 73.574524 -123155.250000 426.607544 0.000092
-1.946794 -2.063256 1.546432 100.665863 -101.204193 -19.870258 -18.325562 -90.592636 -101.784889 -123134.398438 366.443604 0.002118
2.689090 0.553736 -1.529273 -49.690678 135.637329 -6.764984 -5.220287 146.248901 48.571648 -122908.351562 437.821350 0.002827
0.679088 -3.082746 0.708112 125.893654 14.315552 -68.526230 -66.981537 24.927109 -127.012680 -123193.273438 271.785004 0.001287
-2.967286 1.533925 0.771604 -54.729958 -119.377121 34.183971 35.728668 -108.765564 53.610928 -120991.710938 159.714783 0.000602
-0.109404 2.937516 -0.475183 -139.652512 16.356659 60.716244 62.260941 26.968216 138.533478 -123080.789062 292.192810 0.001459
2.788570 0.181701 -1.488726 -38.724113 137.726288 -16.598551 -15.053854 148.337845 37.605083 -122841.242188 394.450012 0.002386
2.541692 -1.425551 -0.833147 45.054115 132.140457 -60.456509 -58.911812 142.752014 -46.173145 -124200.828125 348.197662 0.001949
-1.330250 -2.926663 0.859009 115.396683 -65.581474 -43.167984 -41.623283 -54.969917 -116.515709 -122479.195312 216.564575 0.000813
2.284824 -1.973321 -0.564999 78.402718 113.820908 -58.154324 -56.609627 124.432465 -79.521744 -124041.500000 449.193024 0.002948
-2.468886 -2.140738 0.767578 67.574684 -114.059387 -27.544907 -26.000210 -103.447830 -68.693710 -121854.976562 283.434021 0.000180
-0.856277 -2.801932 1.210593 127.345467 -54.682655 -47.862717 -46.318024 -44.071098 -128.464493 -123705.554688 491.239075 0.003419
1.041197 -2.971597 -0.057418 122.226334 56.547192 -65.125473 -63.580776 67.158745 -123.345360 -123975.539062 270.544250 0.001277
-1.573855 -2.489693 1.355057 113.469803 -80.028671 -32.893257 -31.348560 -69.417114 -114.588829 -123097.757812 499.963501 0.003521
-0.271524 -3.036262 0.981680 129.989136 -23.618896 -60.579494 -59.034798 -13.007339 -131.108170 -123527.820312 451.316223 0.002971
2.991105 -1.241517 -0.369793 50.093193 116.827530 -48.885868 -47.341171 127.439087 -51.212223 -121763.679688 269.550018 0.000207
1.457967 -2.651304 -0.302370 113.724136 79.981781 -66.483635 -64.938942 90.593338 -114.843163 -124608.718750 313.605591 0.001642
1.474289 -2.731127 0.572290 123.409035 43.625977 -64.320435 -62.775738 54.237534 -124.528061 -123313.804688 236.616028 0.000291
-1.610554 -2.190938 1.563190 114.553009 -92.805771 -20.511091 -18.966394 -82.194214 -115.672035 -123698.601562 269.907990 0.001272
-0.809253 3.420728 1.237863 -64.104019 -80.157761 60.370358 61.915054 -69.546204 62.984989 -118267.804688 279.080719 0.000167
-2.031551 -2.195904 1.280347 95.024971 -102.111526 -26.910070 -25.365374 -91.499969 -96.143997 -122879.468750 403.254272 0.002473
0.957130 -3.021218 0.621263 123.584763 25.961143 -70.052132 -68.507431 36.572701 -124.703789 -123202.421875 262.875946 0.001213
-0.295030 -2.994464 1.104661 129.717148 -31.196541 -57.032467 -55.487770 -20.584984 -130.836182 -123354.218750 332.082764 0.001804
-2.675275 -1.340158 1.582414 61.781212 -123.732864 0.912628 2.457325 -113.121307 -62.900242 -122137.906250 325.800232 0.001749
-1.104467 3.297784 1.589259 -44.453987 -78.965805 61.250515 62.795212 -68.354248 43.334957 -117118.640625 206.815720 0.000314
-0.489122 -3.144206 0.817085 128.499634 -26.995567 -57.325867 -55.781174 -16.384010 -129.618668 -123126.882812 335.037201 0.001830
1.121704 -2.927937 0.269296 123.528214 46.137169 -69.012146 -67.467453 56.748726 -124.647240 -123904.804688 342.809296 0.001900
-0.077875 -3.196323 0.464596 129.193085 -3.906651 -65.736420 -64.191719 6.704906 -130.312119 -123271.578125 216.927948 0.000817
2.952704 0.304125 -1.134971 -40.918312 134.280304 -26.838617 -25.293921 144.891846 39.799282 -122359.484375 154.809128 0.000743
1.223449 2.335954 -0.197328 -127.980774 84.502785 59.718929 61.263626 95.114342 126.861748 -125199.250000 452.275085 0.000073
2.576353 1.194101 -1.316916 -72.098404 125.506233 14.747402 16.292099 136.117798 70.979378 -122588.812500 214.366043 0.000792
2.195148 -2.051177 -0.658775 79.995224 111.133316 -61.919807 -60.375114 121.744873 -81.114250 -123979.812500 339.783905 0.001873
-1.604058 2.430512 0.982985 -98.395035 -86.873123 69.209015 70.753716 -76.261566 97.276009 -122600.429688 370.237030 0.000093
-1.743888 2.738012 0.145387 -113.812904 -60.851952 58.966381 60.511078 -50.240395 112.693878 -121498.406250 280.276276 0.001358
3.074780 -0.324616 -1.281758 -26.832905 129.443054 -33.314762 -31.770065 140.054626 25.713875 -121735.187500 357.037689 0.002030
-1.223895 -2.309525 1.502189 127.474403 -83.076828 -25.060764 -23.516068 -72.465271 -128.593430 -124455.976562 232.618134 0.000959
1.922365 1.016433 -1.979275 -77.171722 122.984100 3.908054 5.452751 133.595657 76.052696 -122812.632812 395.333435 0.000113
1.535775 -2.682736 -0.116990 112.807381 76.984818 -65.370445 -63.825745 87.596375 -113.926407 -124209.492188 313.636719 0.001642
-0.537610 -4.237234 0.030153 83.620079 -14.860474 -33.390839 -31.846144 -4.248917 -84.739105 -117369.882812 346.050262 0.000105
-2.120336 2.378818 0.016843 -106.914864 -79.261307 56.758854 58.303551 -68.649750 105.795837 -121946.289062 204.991577 0.000402
0.070606 -3.128026 0.634509 132.399246 -2.385406 -63.814590 -62.269897 8.226151 -133.518280 -123660.960938 360.065063 0.002058
-2.563725 1.185951 1.602905 -36.430046 -128.671280 45.056171 46.600868 -118.059723 35.311016 -121903.046875 247.867462 0.000263
-0.267976 2.847448 -0.084821 -147.718353 7.592712 59.621998 61.166695 18.204269 146.599319 -123959.796875 212.963333 0.000778
-0.458049 2.770745 0.370542 -145.939774 4.049175 53.442379 54.987076 14.660732 144.820740 -123468.234375 359.152649 0.000126
1.404638 2.273483 -1.430736 -115.814987 89.258316 36.706532 38.251228 99.869873 114.695961 -122861.546875 165.711655 0.000626
-1.814156 2.429322 -0.399066 -127.424789 -58.020042 46.725590 48.270287 -47.408485 126.305763 -122446.117188 322.369751 0.000139
-1.382908 2.822964 -0.074124 -124.610214 -43.140472 63.222561 64.767258 -32.528915 123.491188 -122049.250000 287.299103 0.001417
-0.429864 3.351317 0.331823 -124.312988 -16.368126 38.900219 40.444916 -5.756569 123.193962 -119945.289062 480.395355 0.000070
-0.794423 -2.871858 1.280718 125.041115 -52.166534 -49.165321 -47.620621 -41.554977 -126.160141 -123188.914062 367.062531 0.002123
-2.337453 -1.983513 1.223348 82.522011 -111.668350 -21.698006 -20.153309 -101.056793 -83.641037 -122477.937500 286.228851 0.001408
0.201986 0.518023 -1.507811 38.911526 77.421074 -177.247849 -175.703156 88.032631 -40.030556 -133912.031250 2710.251709 0.000103
1.364921 -2.745543 -0.232836 116.272438 74.427681 -66.063721 -64.519028 85.039238 -117.391464 -124436.851562 323.665314 0.001730
2.439613 -1.586677 -0.736072 55.877617 128.599274 -61.236549 -59.691853 139.210831 -56.996647 -124340.554688 405.846130 0.002499
-0.631836 -2.907789 1.154603 129.401489 -43.982376 -52.643806 -51.099113 -33.370819 -130.520523 -123629.804688 482.167969 0.003314
-1.021723 -2.893819 1.188586 123.306763 -51.390060 -47.587173 -46.042477 -40.778503 -124.425789 -122948.085938 461.326813 0.003080
-1.269428 -2.758113 1.259575 119.923157 -61.724792 -42.591866 -41.047169 -51.113235 -121.042183 -122898.750000 485.090149 0.003348
1.301702 -2.888060 -0.390766 109.533760 70.951469 -67.688347 -66.143646 81.563026 -110.652786 -123480.539062 233.386215 0.000965
-3.008730 -0.354092 1.549218 23.189217 -134.536804 14.587158 16.131855 -123.925247 -24.308247 -121613.156250 215.569153 0.000804
-0.862294 3.091123 0.822268 -101.327499 -55.206108 55.081867 56.626564 -44.594551 100.208473 -120273.789062 1176.629395 0.000076
-1.478999 -2.593288 1.368925 116.340439 -73.062363 -35.730053 -34.185356 -62.450806 -117.459465 -122935.000000 507.810303 0.003614
-0.735737 -3.204597 0.674416 125.475693 -34.000320 -55.293327 -53.748627 -23.388763 -126.594719 -122606.617188 153.839676 0.000722
-2.261101 -2.105097 1.186303 86.302910 -108.017059 -22.514328 -20.969631 -97.405502 -87.421936 -122387.781250 268.514618 0.001260
3.025171 -0.678079 -1.282627 -11.605394 131.325500 -36.647099 -35.102402 141.937073 10.486364 -121856.882812 399.211517 0.002433
-2.373396 -1.776036 1.406162 81.530556 -114.532501 -15.374739 -13.830042 -103.920944 -82.649582 -122725.765625 476.631805 0.003251
2.784090 -1.324662 -0.725931 37.604557 129.756805 -58.143147 -56.598450 140.368362 -38.723587 -123292.664062 303.312042 0.001553
-2.449357 0.232361 2.032884 -1.043191 -135.787292 38.496616 40.041313 -125.175735 -0.075839 -122141.812500 314.895477 0.000154
0.162940 -2.687335 1.226026 147.056961 -18.362228 -48.584282 -47.039589 -7.750671 -148.175995 -124673.906250 194.044189 0.000483
-2.624331 -1.550501 1.363268 69.478394 -119.427353 -10.809725 -9.265028 -108.815796 -70.597420 -122203.898438 384.613098 0.002290
-0.511008 -3.596191 -2.732552 0.756684 11.241150 50.999828 52.544525 21.852707 -1.875714 -114486.304688 320.768097 0.000091
-2.137318 -1.888103 1.465773 91.706047 -111.342834 -17.056635 -15.511938 -100.731277 -92.825073 -123218.648438 433.643768 0.002783
1.913581 -2.482409 -0.416319 97.712326 93.403549 -59.685291 -58.140594 104.015106 -98.831352 -123673.984375 431.740295 0.002763
2.388913 -1.868707 -0.497591 73.008965 117.059959 -60.680305 -59.135612 127.671516 -74.127991 -124007.367188 419.875336 0.002641
-0.910030 -4.119295 -2.191939 13.062921 -13.457306 3.690517 5.235214 -2.845749 -14.181951 -114091.757812 992.085693 0.000047
2.940220 0.223026 -0.889557 -15.953609 143.269867 -25.063625 -23.518929 153.881439 14.834579 -122862.265625 259.061890 0.000241
2.091913 -2.379331 -0.307067 90.908348 96.157715 -60.741058 -59.196362 106.769272 -92.027374 -123333.937500 431.203888 0.002758
1.657517 -2.632476 -0.262504 105.742561 85.298729 -63.421921 -61.877220 95.910286 -106.861588 -123971.343750 383.496857 0.002280
-3.244605 0.974787 0.664955 -35.433220 -124.904068 26.476879 28.021576 -114.292511 34.314190 -120674.937500 238.759979 0.000262
2.426993 -1.572346 -0.832175 56.054394 130.976044 -62.004478 -60.459778 141.587616 -57.173424 -124504.351562 254.365738 0.001142
-0.433283 -3.036105 1.008189 129.985580 -29.745399 -57.739021 -56.194324 -19.133842 -131.104614 -123421.640625 461.012970 0.003077
2.020595 -2.330876 -0.447252 93.933998 100.219788 -56.842697 -55.298004 110.831345 -95.053024 -123796.085938 450.635742 0.002964
0.358520 2.972903 -0.906657 -133.590683 38.748878 51.189930 52.734627 49.360435 132.471649 -122230.101562 285.187408 0.001400
2.941114 -0.558176 -1.335150 -17.458334 134.586151 -33.051853 -31.507156 145.197693 16.339304 -122224.476562 393.475220 0.002376
-1.742351 -2.404714 1.323220 107.978729 -87.914932 -32.518108 -30.973410 -77.303375 -109.097755 -123049.000000 520.760559 0.003772
-2.218635 2.131648 -0.161492 -112.909149 -78.648651 51.160496 52.705193 -68.037094 111.790123 -122353.164062 291.363434 0.000183
2.408551 -1.821371 -0.679036 62.453686 119.981354 -63.777390 -62.232693 130.592911 -63.572716 -123809.343750 414.876404 0.002590
-0.940378 -2.688859 1.258162 129.997299 -58.174179 -44.718349 -43.173653 -47.562622 -131.116333 -123961.351562 495.694519 0.003471
3.053880 -0.529656 -1.162761 -13.436584 132.457138 -42.436504 -40.891808 143.068695 12.317554 -122022.875000 242.042496 0.001039
-2.467035 -1.635099 1.481357 76.134735 -118.628311 -8.496893 -6.952196 -108.016754 -77.253761 -122617.492188 460.038055 0.003066
-0.565494 2.825357 -1.305876 -130.538193 29.384438 47.138744 48.683441 39.995995 129.419159 -121395.398438 317.673065 0.000139
1.549663 -2.715091 0.153717 114.900955 66.931900 -66.971199 -65.426498 77.543457 -116.019981 -123682.554688 261.871002 0.001205
2.285340 -2.038214 -0.284131 86.473839 107.785706 -61.678936 -60.134239 118.397263 -87.592865 -123962.460938 299.935425 0.001524
1.786788 -2.422742 -0.556032 99.627884 93.695511 -66.638840 -65.094147 104.307068 -100.746910 -124143.195312 286.096741 0.001407
-1.601269 -2.635646 1.320579 110.824242 -78.700470 -32.947201 -31.402502 -68.088913 -111.943268 -122507.484375 404.866333 0.002489
-3.102633 0.735254 1.259990 -20.507479 -132.709961 22.677765 24.222462 -122.098404 19.388449 -121196.148438 227.431015 0.000913
2.017598 -2.397754 0.129956 105.900490 80.284309 -62.223289 -60.678596 90.895866 -107.019516 -123217.835938 179.021011 0.000522
-0.923713 -2.942229 1.166342 124.628624 -46.982178 -49.591824 -48.047127 -36.370621 -125.747650 -122910.523438 452.332672 0.002982
1.713544 -2.602299 -0.553948 100.710159 85.565414 -67.825737 -66.281036 96.176971 -101.829185 -123574.343750 242.566452 0.001044
-1.171991 2.826077 0.015511 -130.938873 -36.866409 65.310440 66.855141 -26.254852 129.819839 -122616.257812 299.450439 0.001520
3.004086 -0.394108 -1.267489 -22.697844 134.302460 -37.284630 -35.739933 144.914032 21.578814 -122322.390625 366.316956 0.002116
2.773340 -0.983094 -0.936048 23.457069 137.210953 -54.159363 -52.614670 147.822510 -24.576099 -123633.562500 399.587189 0.002437
-0.867344 2.977361 -0.324342 -133.863388 -17.609024 62.734982 64.279678 -6.997467 132.744354 -122300.093750 327.441071 0.001763
0.986293 -3.023962 0.473571 123.665726 33.941383 -69.475357 -67.930664 44.552940 -124.784752 -123331.125000 326.732513 0.001757
2.682380 -1.079158 -1.109938 19.205208 141.424957 -50.614754 -49.070061 152.036514 -20.324238 -123794.546875 257.239655 0.001166
-0.322150 -4.078060 -0.311879 -0.052536 13.130726 32.202053 33.746750 23.742283 -1.066494 -117356.757812 4031.778564 0.000064
0.469767 -3.102523 0.546198 130.217438 15.285152 -67.562180 -66.017487 25.896709 -131.336472 -123659.898438 410.654327 0.002547
1.677778 -2.788664 -0.216562 105.431297 78.264946 -58.756630 -57.211937 88.876503 -106.550323 -123153.187500 480.833405 0.003299
1.210622 1.613550 0.472732 -1.777670 81.814453 43.615704 45.160400 92.426010 0.658640 -126339.320312 10820.867188 0.000006
-1.573782 -2.744141 1.150010 110.385506 -77.454315 -33.525475 -31.980780 -66.842758 -111.504532 -122263.210938 290.357452 0.001443
-0.742267 -2.914628 1.135534 128.057846 -45.087120 -52.739151 -51.194454 -34.475563 -129.176880 -123446.531250 516.779114 0.003723
-1.861812 -2.487977 1.289628 102.834396 -88.850876 -28.980042 -27.435345 -78.239319 -103.953423 -122302.875000 365.425507 0.002108
-1.963561 2.598181 0.021157 -109.789497 -68.594444 58.515812 60.060509 -57.982887 108.670471 -121299.773438 155.303696 0.000720
1.644799 -2.536103 -0.470434 105.382530 88.597992 -65.974022 -64.429321 99.209549 -106.501556 -124213.703125 305.288391 0.001570
-1.912442 -2.356015 1.260552 100.837364 -95.578293 -29.304108 -27.759411 -84.966736 -101.956390 -122741.851562 410.917297 0.002550
-1.722679 -2.700356 1.149004 105.918732 -83.592804 -30.310654 -28.765957 -72.981247 -107.037758 -122145.367188 270.373505 0.001276
-2.416522 2.354805 0.294098 -91.103287 -89.582458 49.752262 51.296959 -78.970901 89.984261 -120718.031250 154.135956 0.000714
-2.587991 2.049457 0.781579 -80.999886 -101.411850 45.975330 47.520027 -90.800293 79.880859 -121005.000000 261.349670 0.001201
2.500822 0.815353 -1.637370 -67.455963 130.743820 -2.121502 -0.576805 141.355377 66.336937 -122876.273438 279.539520 0.001352
1.548919 -2.877695 -0.444518 100.737617 74.013268 -66.359673 -64.814972 84.624825 -101.856644 -122609.789062 238.586014 0.001010
-2.383582 2.183679 0.731206 -90.855202 -95.056580 50.487263 52.031960 -84.445023 89.736176 -121350.429688 235.402023 0.000983
-1.687558 2.667102 0.748865 -104.793159 -75.042801 62.587994 64.132690 -64.431244 103.674133 -121511.203125 264.784241 0.000205
2.286519 0.804987 -1.781123 -78.138718 129.565491 3.479519 5.024216 140.177032 77.019691 -123427.500000 214.114166 0.000392
1.002980 2.399068 -1.474227 -122.838928 82.416458 38.428677 39.973373 93.028015 121.719902 -122989.296875 177.299011 0.000568
2.915028 -1.111218 -0.840066 24.438511 131.130325 -52.581638 -51.036942 141.741882 -25.557541 -122603.390625 270.992065 0.001281
0.963048 -3.329128 -0.165082 111.250229 49.146469 -59.130047 -57.585350 59.758026 -112.369255 -121740.351562 170.397217 0.000502
2.740367 -0.823015 -1.135821 4.162040 143.040405 -45.748970 -44.204277 153.651978 -5.281070 -123728.960938 428.694855 0.002732
-1.115013 3.193502 1.772066 -35.009415 -95.631195 44.148129 45.692825 -85.019638 33.890385 -117183.132812 241.116394 0.000269
2.926426 0.030258 -1.536424 -39.274441 133.628403 -9.164738 -7.620041 144.239960 38.155411 -121946.296875 305.725037 0.001574
-2.880537 -1.438347 1.136131 55.924149 -124.220581 -12.070904 -10.526207 -113.609024 -57.043179 -121580.023438 159.315277 0.000611
-1.073077 3.522823 1.355921 -56.276989 -72.766479 59.247677 60.792374 -62.154922 55.157959 -116927.984375 251.084091 0.000183
2.702593 0.435525 -1.575750 -51.384136 134.598236 -5.263865 -3.719168 145.209778 50.265106 -122569.265625 350.053711 0.001966
-0.944715 3.901458 1.354012 -18.500143 -69.048172 52.695545 54.240242 -58.436615 17.381113 -114750.718750 238.991028 0.000209
-2.757230 -1.133727 1.637206 54.533947 -127.575333 6.190189 7.734886 -116.963776 -55.652977 -121937.703125 273.037750 0.001298
-2.011141 -2.155469 1.423606 97.993881 -101.536041 -25.555141 -24.010445 -90.924484 -99.112907 -122955.562500 498.225708 0.003501
-1.938269 2.569803 0.444261 -109.412735 -75.031647 56.102482 57.647179 -64.420090 108.293709 -121632.554688 244.194504 0.001057
-2.717168 -1.391901 1.503771 62.294746 -121.271149 -3.290178 -1.745481 -110.659592 -63.413776 -121860.687500 487.216980 0.003372
-2.043734 -2.226527 1.399791 97.269348 -97.563980 -25.499660 -23.954964 -86.952423 -98.388374 -122506.851562 500.466278 0.003527
1.350305 -2.875640 0.356956 120.248306 49.742523 -68.976593 -67.431900 60.354080 -121.367332 -123388.078125 270.903870 0.001280
-0.990660 -2.505079 1.442496 131.466995 -71.796227 -32.546795 -31.002096 -61.184669 -132.586029 -124175.156250 242.966278 0.001047
2.979965 -0.801183 -0.958344 5.688948 136.249451 -44.939163 -43.394466 146.861023 -6.807978 -122579.984375 303.971161 0.001559
-1.231115 -2.510562 1.513638 122.157036 -77.690002 -29.422401 -27.877705 -67.078445 -123.276062 -123387.312500 283.528198 0.001386
-0.481795 -3.992237 -1.928395 21.978849 39.801498 53.085659 54.630356 50.413055 -23.097879 -115540.929688 427.148834 0.000099
-2.046740 2.006133 1.364509 -77.478584 -101.841507 64.486191 66.030884 -91.229950 76.359558 -121780.164062 330.743134 0.000121
-3.067135 -0.681288 1.359307 34.827728 -132.090912 4.073288 5.617985 -121.479355 -35.946758 -121461.421875 264.317261 0.001225
1.499519 -3.084072 -0.396304 96.181190 67.488983 -65.456787 -63.912086 78.100540 -97.300217 -121564.679688 154.064224 0.000699
-1.613329 2.708023 0.297339 -119.900856 -61.268730 61.813931 63.358627 -50.657173 118.781830 -122157.257812 245.597992 0.001069
-2.092101 -0.859291 2.245535 59.943737 -128.250031 21.775505 23.320202 -117.638474 -61.062767 -122551.679688 392.377869 0.000079
3.049576 -0.294148 -1.422141 -26.570833 131.321014 -25.672712 -24.128016 141.932587 25.451803 -121565.632812 367.629974 0.002129
-1.593539 -2.458333 1.506178 113.773117 -81.929749 -30.167702 -28.623005 -71.318192 -114.892143 -122864.265625 397.655548 0.002418
2.659093 0.389113 -1.761529 -55.546730 132.159546 -3.874378 -2.329681 142.771103 54.427700 -122276.843750 186.548935 0.000471
0.939167 2.773045 -1.061767 -129.376617 59.890907 48.499271 50.043968 70.502464 128.257584 -122518.039062 235.186523 0.000981
2.096506 -2.304169 -0.494851 90.495407 101.339859 -58.346188 -56.801491 111.951416 -91.614433 -123524.296875 419.875122 0.002641
1.614215 -2.695383 -0.181565 108.154839 81.757416 -62.588150 -61.043457 92.368973 -109.273865 -123768.914062 385.139618 0.002295
