limit_theta,limit_r,selected_theta,selected_r,selected_x,selected_y,source
,,-201.84867932955135,4.751054658745186,-4.409786270910616,1.7681361416114356,theta1
,,-278.0958035687854,4.671543523224501,0.6578874980742199,4.624986803144245,theta1
,,-253.2637680131313,4.486880516072989,-1.2920697442315594,4.2968188862874825,theta1
,,-253.91264358529702,4.253287747535346,-1.1785972180513846,4.0867303876003165,theta1
,,-243.41118292876678,4.493427281241987,-2.01118866918185,4.018209659632545,theta1
,,-239.04429258139805,4.344560700513911,-2.234734655982574,3.7257440462007554,theta1
,,-200.89732167071736,4.685566172994691,-4.377355015046104,1.6713148816913117,theta1
,,-207.56675939257136,4.642551147659352,-4.115492599104497,2.1484882651178907,theta1
,,-209.15950001967028,4.3624487643765,-3.8095812654787924,2.12557046543347,theta1
,,-258.95136905978353,4.523950502322118,-0.8669793848542074,4.4400985229720265,theta1
,,-243.02712112755972,4.306859105415407,-1.953456435166628,3.838364666079253,theta1
,,-294.46778767727454,4.661388461048507,1.9306612696079963,4.242769077717028,theta1
,,-204.06748110856014,4.607327499857686,-4.206793090904741,1.8789248471562152,theta1
,,-261.8636183578769,4.428253220993973,-0.6267300059804201,4.3836783742477365,theta1
,,-272.4376816931441,4.535882943302921,0.1929235178810613,4.531778303447198,theta1
,,-283.135542392028,4.727920866860509,1.07444579371255,4.604215672584033,theta1
,,-292.9875858880147,4.933021262842534,1.9265010623931649,4.541287530673934,theta1
,,-199.06401489655232,4.3902967413867975,-4.1495075701798045,1.4339778249512891,theta1
,,-224.8988170380881,4.4475441375843,-3.150437509787888,3.1393299209675245,theta1
,,-207.37334246794552,4.3973703816342296,-3.904994192015757,2.0218522778870813,theta1
,,-226.41506119941909,4.608664200226426,-3.177347482067429,3.338300269395857,theta1
,,-240.3351463085553,4.485722973912551,-2.2200997638448703,3.8978029243745516,theta1
,,-201.5338520942833,4.373106863074652,-4.06786778893306,1.6051527303130633,theta1
,,-243.02726055657644,4.572884122718895,-2.074107135722347,4.075456881057656,theta1
,,-237.63348746550395,4.33559906287751,-2.3209902159502347,3.6620245290668962,theta1
,,-219.19270846419977,4.594666532331552,-3.5609810400701583,2.9035107328178595,theta1
,,-237.58626326547403,4.538042984706905,-2.4325235880939515,3.8310133286656787,theta1
,,-207.13481411955664,4.611807949446312,-4.104213188952557,2.10337981881639,theta1
,,-221.76261344749182,4.581094447745907,-3.4170876671401182,3.0512191357303866,theta1
,,-231.2391354432144,4.603892584398146,-2.8823652198330927,3.5899578922562267,theta1
,,-214.6247930951137,4.42209969570509,-3.6389041545995866,2.51263651816034,theta1
,,-286.0638927370852,4.669473758321289,1.2920859944366443,4.4871481993167786,theta1
,,-291.4569883212217,4.889043909722855,1.7884252832706118,4.550196188886428,theta1
,,-244.38586878893454,4.41816574032004,-1.910009102522089,3.983974615534152,theta1
,,-216.6583987957689,4.493849132123095,-3.6050078152099103,2.6830204387143533,theta1
,,-210.00665286426408,4.619960087696276,-4.000734551529212,2.310444602258823,theta1
,,-238.95487405301878,4.431298604174963,-2.2852783721166707,3.7965655639404887,theta1
,,-233.2038606567968,4.5856940402885265,-2.746691521931002,3.672094159262541,theta1
,,-227.85600308276497,4.570341654219702,-3.0666817815043306,3.388729214216608,theta1
,,-213.8460740324646,4.34963790975762,-3.6125346078171856,2.4225902776416346,theta1
,,-213.3370483300801,4.646640807760671,-3.882046192917212,2.553622554804004,theta1
,,-208.30210933599238,4.45473727652583,-3.9222175344429417,2.112082814516776,theta1
,,-205.9482655042898,4.342076565337695,-3.904349662295171,1.899916475477378,theta1
,,-272.51316025883466,4.5357354793936855,0.19888681844840453,4.531372901503267,theta1
,,-276.88923881060896,4.590620841411943,0.5506467090078112,4.55747604617562,theta1
,,-215.39156951996438,4.696342836662204,-3.8285198368068496,2.7199396865821948,theta1
,,-295.90015737285813,4.907569977261005,2.1436474681859514,4.41463686092679,theta1
,,-260.382261779812,4.383351637221911,-0.7323440632660809,4.321740823850377,theta1
,,-212.52521720286794,4.48585475567849,-3.7822703555930497,2.4119129018779586,theta1
,,-261.8651665170906,4.4997022040783134,-0.6367218092481852,4.45442535721668,theta1
,,-208.94399922073492,4.660988243738512,-4.078798843511293,2.2557064087419607,theta1
,,-184.70083112521735,4.313025391028243,-4.298517228125372,0.3534652220002613,theta1
,,-234.30223412210094,4.555581319807876,-2.6582251854680563,3.699616199651768,theta1
,,-212.25676642066958,4.685023962902301,-3.9619598427271603,2.500464704327209,theta1
,,-242.98343350540847,4.482503867631391,-2.036168893240894,3.993351620071607,theta1
,,-238.10656251786912,4.452377352120473,-2.352373912768607,3.7802117745175363,theta1
,,-289.8975879207653,4.800536583274512,1.6338144526400142,4.513956338036683,theta1
,,-284.1926295742864,4.662442654682403,1.1431501674643756,4.520130440908543,theta1
,,-237.22972923589242,4.599713242943952,-2.489695940542616,3.8676576943881136,theta1
,,-236.09715103747226,4.51880372176325,-2.5205271682454127,3.750537277505473,theta1
,,-228.17878219795747,4.571018996177681,-3.047994272724292,3.4064564545664062,theta1
,,-273.3327228581967,4.514115882910547,0.26242448004448626,4.506481509627954,theta1
,,-285.5224479004296,4.856697704487185,1.2997295083428155,4.679552948510577,theta1
,,-244.69243122370875,4.597992678891211,-1.9655374453204968,4.156705333094968,theta1
,,-298.5721844464697,4.803355799658253,2.2972796731380285,4.218380381319045,theta1
,,-187.24585904209772,4.49081222491707,-4.4549489034648015,0.5664139007672426,theta1
,,-253.19965102187479,4.346673466129543,-1.2563521874594186,4.161147606396647,theta1
,,-237.9188087107144,4.657905483974751,-2.473908916550816,3.946626175640712,theta1
,,-217.56685186147658,4.4253540952309205,-3.5077237629051976,2.6980794783192144,theta1
,,-230.25382695455693,4.552154637347454,-2.9105914438767218,3.5000813260773738,theta1
,,-238.53772859513072,4.570131292561526,-2.3853206072317783,3.8982490469396014,theta1
,,-205.0768987864696,4.75049770906993,-4.302714651636586,2.013423728495944,theta1
,,-296.18260124193193,4.811423932014615,2.1229607764192435,4.317735262304578,theta1
,,-224.3046626276335,4.570990996277284,-3.271165235182936,3.192716193490828,theta1
,,-242.1815690481423,4.642434947911003,-2.166490543754016,4.1059129276459165,theta1
,,-205.4103384874029,4.351069464976068,-3.9301377842604768,1.8670357483924296,theta1
,,-258.6454013676771,4.459075932853662,-0.8779051359501574,4.371800629858033,theta1
,,-217.7192658369512,4.364613839430772,-3.4524875028114126,2.670240440537451,theta1
,,-269.7239460898947,4.496077152372425,-0.021662239114926908,4.496024967399743,theta1
,,-261.47063183178517,4.5294635529088625,-0.6717934235768291,4.479367552810184,theta1
,,-216.56388815347546,4.643536391088234,-3.7296563830343934,2.7662417609188723,theta1
,,-269.810848471298,4.596483050865559,-0.015174419893315815,4.5964580030579265,theta1
,,-215.31146228799287,4.470187783086678,-3.6477714438656905,2.5838618982785064,theta1
,,-245.71513107040323,4.575489473554081,-1.8817782769277247,4.170613197011577,theta1
,,-206.346083216995,4.412147054225676,-3.9538563539383977,1.9580759843615043,theta1
,,-251.3582463325792,4.448078493389089,-1.4218278470260963,4.214713259140138,theta1
,,-296.4841534933812,4.995914299631334,2.227929384403604,4.471631732083023,theta1
,,-206.640725560136,4.815162225571735,-4.303964120089751,2.1590924277466663,theta1
,,-245.9365342500604,4.540703771608847,-1.851464312373148,4.146091007384116,theta1
,,-209.48923673433166,4.777337156863498,-4.158424455063188,2.3516922336651627,theta1
,,-248.4569323460275,4.469979560023839,-1.6413786949741689,4.157714906858792,theta1
,,-252.79730000392,4.579212163527605,-1.354316037606066,4.3743584796952995,theta1
,,-224.8809090215218,4.642548717132159,-3.2895939345469762,3.2759472426669505,theta1
,,-245.77598988211827,4.391934674440425,-1.8020337530824082,4.0052171648118975,theta1
,,-222.45306956979357,4.538499578195767,-3.348643226788075,3.0634240582997165,theta1
,,-213.77367638509102,4.4826726673454,-3.726176660105228,2.4919794823097114,theta1
,,-212.31054431638512,4.818438456345345,-4.0723682159655015,2.5754934034436343,theta1
,,-208.55951168093574,4.389345419300472,-3.855254371836632,2.0984201053098426,theta1
,,-239.8746996180089,4.6071623710929,-2.3123012422224067,3.9848724043350585,theta1
,,-267.1408035997405,4.506287425770162,-0.22478119711232428,4.500677701977672,theta1
,,-256.77772649583795,4.381063108570268,-1.0020776195867165,4.264921383284667,theta1
,,-209.09290517899046,4.761794065956292,-4.1610101191812285,2.3153136968125887,theta1
,,-240.517820340004,4.421580023171821,-2.176093144125172,3.849024360718382,theta1
,,-238.95443599839948,4.616753070180121,-2.3809498956345085,3.955437587106589,theta1
,,-247.82223112041464,4.580190542239377,-1.728937264022735,4.241334853591805,theta1
,,-294.66476151304806,4.9725154609096895,2.0750716613548468,4.518848040068169,theta1
,,-271.3353200724467,4.631077985114345,0.1079208913287422,4.629820340512746,theta1
,,-249.78658207943084,4.4671820353357345,-1.5434916787114388,4.192057820996135,theta1
,,-221.5946930406825,4.438540304076049,-3.3194048997574237,2.946555810157669,theta1
,,-260.4941065150182,4.485252301266033,-0.7407351791335424,4.423663594850567,theta1
,,-219.6974073942832,4.475503839888212,-3.4435800191368577,2.8586520027200812,theta1
,,-263.6662588478025,4.539252646570994,-0.5007686718581429,4.5115457801830186,theta1
,,-232.54666998988358,4.6569940172615105,-2.8319879407609863,3.696949767063904,theta1
,,-236.46169908658982,4.6194822592488345,-2.552237596312876,3.850415509458919,theta1
,,-256.55649553090075,4.437260205712679,-1.0316029247374394,4.315677645384846,theta1
,,-218.91246818266765,4.6850899640504595,-3.6454988535349417,2.9428567889249657,theta1
,,-283.04515189749293,4.726283242335216,1.0668111522437795,4.604309639047637,theta1
,,-223.1629915398845,4.684934680172768,-3.4172411923394974,3.2048518828276054,theta1
,,-263.0524187369716,4.554753601379468,-0.5509486086860569,4.521309102446561,theta1
,,-206.48523454524272,4.467183148845491,-3.998349238118505,1.9922170201477272,theta1
,,-248.75720156994447,4.594139776167584,-1.6645528139573498,4.2819836772822715,theta1
,,-214.01163763990806,4.652424634655821,-3.8565063211432906,2.602386208104821,theta1
,,-227.20527137677834,4.6359167538195365,-3.1495203635604883,3.4018003509704213,theta1
,,-268.14246530599684,4.589715083434641,-0.14877294055379522,4.587303255646659,theta1
,,-276.19311601090754,4.676416136974404,0.5044913491877513,4.6491242578306435,theta1
,,-210.54952384939435,4.426490930757414,-3.8120503695988814,2.249909762572416,theta1
,,-206.76797822453838,4.6771663102434315,-4.175950260907892,2.1064956947735416,theta1
,,-294.8727780287295,4.857977587442773,2.0432887762708587,4.407370782775354,theta1
,,-212.30681912652656,4.801837236692807,-4.058504336293575,2.566356054793616,theta1
,,-265.6986132012188,4.51206848518772,-0.3384180538886617,4.499359425054462,theta1
,,-255.02622680920368,4.509032565778894,-1.1650297259635494,4.35592474876184,theta1
,,-271.81443755988437,4.686506377111251,0.1483870550609029,4.684156626821394,theta1
,,-255.20348484626493,4.384887915254571,-1.1198431652007788,4.23948031186591,theta1
,,-207.47214822413994,4.820796349529014,-4.277180149543852,2.2239171324445293,theta1
,,-222.99312323688844,4.523437170584038,-3.308602760484743,3.0845796487583304,theta1
,,-286.56674608813313,4.842757214581081,1.3808256227105296,4.641725760861275,theta1
,,-233.99091381944402,4.692302636372803,-2.758668262445502,3.795715143301335,theta1
,,-298.13928420030106,4.8996114027826065,2.3107380256561005,4.320495535822747,theta1
,,-206.70928960251035,4.571508954679681,-4.083722213700315,2.0547279635141744,theta1
,,-267.0162166369863,4.571325410979585,-0.2379526110912876,4.565128099839315,theta1
,,-235.20510610502785,4.681405130860056,-2.6713988307088337,3.8443702067478274,theta1
,,-292.6898919787962,4.9672641239818995,1.9160887745064383,4.582828459107769,theta1
,,-307.2905091251054,4.756057618877026,2.881489013208232,3.7837950712001382,theta1
,,-229.797356040608,4.664804441798418,-3.011098301068297,3.562820161266333,theta1
,,-210.77525427466392,4.446396719046549,-3.8202594249497652,2.275095978026072,theta1
,,-220.6769712143245,4.691974024484697,-3.5583760760338072,3.0581988077869244,theta1
,,-240.8063043591033,4.595114995604039,-2.241329864732967,4.011423969151254,theta1
,,-281.4689428382563,4.800114431593469,0.9544390919275796,4.7042687610501535,theta1
,,-250.44771376645892,4.6518648413209425,-1.5568253883514842,4.383621928508681,theta1
,,-204.5283749748313,4.8429740833148305,-4.405923703278206,2.010530848445352,theta1
,,-209.55071771159066,4.510495107080688,-3.9237674952907855,2.2245482134353267,theta1
,,-298.38331857470797,4.970276616852012,2.3627108669958607,4.3727848114222985,theta1
,,-274.0574805678536,4.675712506098726,0.33084041766319755,4.6639931451202274,theta1
,,-217.5151525651381,4.848253885600694,-3.845597738703066,2.952447081883788,theta1
,,-215.74920795626755,4.754585145007099,-3.8587359989228815,2.7778114391979183,theta1
,,-243.73258687087042,4.69690514089188,-2.0786681828370552,4.21189464353009,theta1
,,-299.52355835691793,4.898186158208881,2.413734951185805,4.262172125324496,theta1
,,-214.19577354785858,4.781229351476145,-3.95466014807255,2.687157833969526,theta1
,,-269.39822637305997,4.700153907892761,-0.04936448525972679,4.699894669614909,theta1
,,-301.05725859518657,4.8485531161691275,2.5013415393602263,4.153523543184073,theta1
,,-248.80638374668507,4.3753942825471155,-1.581795563310164,4.079460494187714,theta1
,,-254.1982409825185,4.562940439253437,-1.242533341967184,4.39050524954409,theta1
,,-242.82786209878932,4.720282514056991,-2.1555895271229937,4.199345282668461,theta1
,,-239.26433406904698,4.718717347710458,-2.411632938988152,4.055899403975767,theta1
,,-208.75208661042416,4.563408938132219,-4.000782774522107,2.1950941500792656,theta1
,,-262.52571514750105,4.527075389911388,-0.5888874207733704,4.488610385363852,theta1
,,-261.0769708694708,4.618688300554936,-0.7163930505627419,4.5627910991835305,theta1
,,-237.0101761103,4.6936953273625255,-2.555670511307069,3.9369180920791673,theta1
,,-270.6204538711712,4.699172746574485,0.05088617282050091,4.698897221642975,theta1
,,-279.2498308423776,4.748695712880564,0.7633036946186992,4.686947668079055,theta1
,,-212.34746295049854,4.577499359043193,-3.86715794538992,2.4492018715182406,theta1
,,-209.48336574389697,4.900762928567645,-4.266107370752098,2.412012683059013,theta1
,,-203.51940578689178,4.361825787318463,-3.9994669683721,1.740628670284623,theta1
,,-255.3055442077407,4.6943127843123085,-1.1907797825531934,4.5407726243912,theta1
,,-252.75153767966017,4.669680220960956,-1.3846346410042147,4.459674907094136,theta1
,,-218.05631318481733,4.7779228246876375,-3.762161611410288,2.9452820795811463,theta1
,,-214.29108616049677,4.555692677780338,-3.7638493081437683,2.5666659618982486,theta1
,,-240.92438534831516,4.697207566343954,-2.2826712172988017,4.105261384496059,theta1
,,-209.76645895946191,4.644203724784787,-4.031429995315611,2.3056887105969994,theta1
,,-285.7195380515818,4.937600997147771,1.3377378752050897,4.752931830383899,theta1
,,-265.1834903433096,4.579918302223008,-0.3845527355812029,4.5637452655241715,theta1
,,-210.90237118720535,4.889806107317086,-4.195667090245542,2.511290790606691,theta1
,,-222.13143666584298,4.7253142357203775,-3.504330292102302,3.169899656165136,theta1
,,-244.35025446441614,4.6748770036277385,-2.023607360585656,4.214200784161929,theta1
,,-300.70346451144354,5.0197626273973786,2.5630652458467003,4.31609932473156,theta1
,,-244.33387228981152,4.664755015396062,-2.020428114913897,4.204498731849991,theta1
,,-237.5155168580352,4.708489992843641,-2.5287942819050717,3.9717851770347457,theta1
,,-232.94690152159535,4.671280314435362,-2.8147028179771616,3.7280434308766788,theta1
,,-309.465275500876,4.849806325489227,3.082587605845129,3.7440986962212026,theta1
,,-229.34576660376936,4.653004137680206,-3.0313978327501427,3.530024742812273,theta1
,,-284.28014661851716,4.802692091368928,1.1846475309313864,4.654294957558644,theta1
,,-297.3903806331312,5.085629188865642,2.3396473868124565,4.515492703130397,theta1
,,-217.8529450343555,4.62784184026449,-3.654089813154532,2.8398147361937016,theta1
,,-287.86272883533354,4.882210019858812,1.4975570733570245,4.646858884240851,theta1
,,-263.0141195973508,4.471205263393755,-0.5438091916056778,4.438011724919753,theta1
,,-255.6398252696407,4.489962115015627,-1.113585058620988,4.349676782416331,theta1
,,-290.80613557143005,4.973163964338211,1.7665029856926355,4.6488522258436165,theta1
,,-260.6459933535713,4.501638310724707,-0.7316690707547081,4.4417798067312315,theta1
,,-288.7348903776639,4.898244124927777,1.5732657406164428,4.638709994900745,theta1
,,-233.76568801211374,4.715144915037815,-2.7870694234412543,3.803266438040569,theta1
,,-241.94629733294482,4.78318225465884,-2.249525510452035,4.221192658373784,theta1
,,-231.5522078347284,4.769141146020918,-2.965458006329489,3.7350724334831913,theta1
,,-312.4558684785478,4.848361957370923,3.2727515985629503,3.577109258016207,theta1
,,-307.18408058436717,4.900211171489498,2.9615787430007754,3.903987816860655,theta1
,,-273.96530469766844,4.691700952308694,0.3244423284514804,4.680469527878938,theta1
,,-277.6990742951599,4.725213961108611,0.6330377388451625,4.6826178788636525,theta1
,,-245.95098371599323,4.721701923190915,-1.9241786575252624,4.311844796069203,theta1
,,-301.08115637858225,5.104766857709918,2.6353445124799086,4.3719107918752895,theta1
,,-235.81637426215002,4.747119792656874,-2.6671549564959114,3.9270129569271774,theta1
,,-256.56396519180055,4.636831923549967,-1.0774126971584208,4.5099215256203635,theta1
,,-255.42828534320375,4.572102442959399,-1.1503025519233572,4.425033874215418,theta1
,,-258.4601498787042,4.554008215214452,-0.9110267899266408,4.461952600854998,theta1
,,-293.4686269690151,4.894751324429086,1.9493193517705167,4.4898490612506405,theta1
,,-304.2112649003785,4.894595452869369,2.7519666120579616,4.0476838331776515,theta1
,,-243.0336891161861,4.639903480692017,-2.104040893478043,4.135422134282063,theta1
,,-237.81204837862447,4.767865537085262,-2.5398339783315262,4.03506940984142,theta1
,,-302.75679292237766,4.921153027221462,2.662708839810325,4.138566026019992,theta1
,,-255.1747972605936,4.700126051293573,-1.2026260025535749,4.543663235323512,theta1
,,-290.1334188029218,5.055581006558043,1.7401682919288723,4.746652886996877,theta1
,,-247.8317854813912,4.722301419141998,-1.781852259808721,4.373229152176351,theta1
,,-257.9019373213251,4.470316764484162,-0.9369135803024556,4.3710324773299245,theta1
,,-294.4854299977017,5.168939830949491,2.1423282671453117,4.7040799920671335,theta1
,,-267.94858837385095,4.586585823771746,-0.16418251807787007,4.583646323570521,theta1
,,-299.00514652678896,5.103964638587853,2.4748521243325086,4.463805774744473,theta1
,,-213.5350348787968,5.034330927499989,-4.196357337246772,2.78119991832987,theta1
,,-246.77988939746035,4.752828742855367,-1.8738716400725923,4.367835406175899,theta1
,,-301.99006473935117,5.001912625353866,2.6498742666164894,4.242322039025106,theta1
,,-283.3803725494413,4.9578287680007485,1.1473142203165307,4.823249544930813,theta1
,,-260.9485002315597,4.566103290011939,-0.7183493055751586,4.509243121659947,theta1
,,-234.62057900273516,4.790726387312421,-2.773774835420106,3.9060507524201067,theta1
,,-238.0212490213873,4.767328282293279,-2.5247995415614533,4.043860312385242,theta1
,,-299.4671136597692,5.087538008530562,2.5026816234131206,4.4294048900584135,theta1
,,-215.643962220158,4.41178434336117,-3.5852536080450004,2.57095267524065,theta1
,,-292.20848619652287,5.092625803974325,1.9249000847012323,4.714827382123585,theta1
,,-229.62140160674124,4.8056650316430245,-3.1132799260791613,3.6608611689367687,theta1
,,-254.56201685765842,4.776063878609942,-1.2713652207072448,4.603739420095219,theta1
,,-252.07353462529082,4.748296891647295,-1.4615074263021717,4.517778150163083,theta1
,,-229.21172407705868,4.78188618683551,-3.1238421848304516,3.6205034882074014,theta1
,,-294.9144568887591,4.977957200887426,2.097037475542135,4.514697301042324,theta1
,,-257.63190791978275,4.610144999685578,-0.9874533508617817,4.50315142960991,theta1
,,-251.49739422151663,4.49477136432386,-1.4264057378133186,4.262433141842698,theta1
,,-310.88806311999656,4.879078483560033,3.1937634245892204,3.6885338600173654,theta1
,,-233.34436447139137,4.828876864432275,-2.8828595188025985,3.8739092357331417,theta1
,,-277.6154811947454,4.726225347840396,0.6263392791085091,4.6845389470058745,theta1
,,-293.1374189188829,5.058386659460957,1.987631087694984,4.651515694463583,theta1
,,-257.80048654502156,4.7046772806908015,-0.9941759197196638,4.598434794155263,theta1
,,-297.0203201915383,5.055721046046425,2.2968467839051487,4.503866133301624,theta1
,,-259.0423060491528,4.651706471084838,-0.8842155761469207,4.566895653289193,theta1
,,-297.43018746723146,5.1403801091129235,2.368005975771052,4.562461546673723,theta1
,,-303.4558653338663,4.953299716231145,2.7307268079390643,4.1325910975099465,theta1
,,-239.70172474691918,4.800196702252816,-2.421707076020957,4.144541376107715,theta1
,,-275.19565220623895,4.705728229869136,0.4261366733158821,4.6863936784101465,theta1
,,-264.79190309924184,4.620420297012032,-0.419410868267938,4.601345264661139,theta1
,,-298.7040764476697,4.9430132741876625,2.3740595935692133,4.335576233325557,theta1
,,-268.52897428708826,4.722268749067863,-0.12122735179506294,4.7207124533908775,theta1
,,-272.45218385585645,4.69273686830786,0.20078164433407106,4.688439617449965,theta1
,,-216.09084548015662,4.5558617948112685,-3.681519083298332,2.6837089880855496,theta1
,,-296.1277123987426,5.071849752769061,2.2335080734920982,4.5535811841131375,theta1
,,-257.34972306787824,4.7617030776019735,-1.0428106993826711,4.646112573377568,theta1
,,-270.58486421024475,4.771165051354926,0.04870228213311845,4.770916477469049,theta1
,,-311.1459909562917,4.760453266559784,3.1322826331810183,3.5847902043177235,theta1
,,-273.22591948292256,4.638369927788973,0.2610157990233272,4.6310200107187285,theta1
,,-239.6291583592183,4.8512579245175385,-2.452770573048628,4.185525052628513,theta1
,,-290.36651160426845,5.139326383572574,1.788609761191806,4.818044291935737,theta1
,,-248.58038903920715,4.776959771715101,-1.7445239298274782,4.447019329713295,theta1
,,-271.6857923642405,4.805492777940779,0.14136982365321066,4.803412892080093,theta1
,,-259.0437389815819,4.624715971190729,-0.8789715576293091,4.540419233404038,theta1
,,-209.8025344045703,4.488267654503641,-3.894664946656704,2.230724432050528,theta1
,,-261.00050215790634,4.625342930148954,-0.7235230080330255,4.568403624716817,theta1
,,-287.2645168264104,5.0166540485907705,1.4888603246054226,4.790627597409133,theta1
,,-281.0382404527206,4.888064206002623,0.9358888736707416,4.797633135009738,theta1
,,-237.52721166624667,4.844595183983913,-2.601058276699449,4.087125926356248,theta1
,,-244.50814296942383,4.8128605494106855,-2.071372474208152,4.344311538226342,theta1
,,-280.11108058464947,4.802444459935988,0.8431033112623355,4.727858880858052,theta1
,,-212.84898781792756,4.577453581011068,-3.845533110549845,2.482933020034146,theta1
,,-253.85013559762368,4.758677986405154,-1.3236296717745726,4.5708883896125645,theta1
,,-208.38316475050303,4.477389187224527,-3.939154566874549,2.1283973388788326,theta1
,,-308.8028601134229,4.984067560262118,3.1232296221491405,3.8841171677212976,theta1
,,-301.6520480938874,4.976649129140725,2.6115434480764192,4.236375499573457,theta1
,,-242.48882289284109,4.83993178793116,-2.2356692296701604,4.2926358810563645,theta1
,,-239.22024538641122,4.8003834075337775,-2.456544943543973,4.124205111251639,theta1
,,-241.25454363208155,4.876872405255128,-2.3453817794939398,4.275870527220952,theta1
,,-212.3978030568881,4.489132657610571,-3.790392293618793,2.4052522275430936,theta1
,,-260.69437634088877,4.721026561888861,-0.763393212733869,4.658897144261936,theta1
,,-249.33213764865604,4.557950985881339,-1.6087292123447896,4.264611062106975,theta1
,,-276.27720098990324,4.765490652484629,0.5210529705705339,4.7369193534171545,theta1
,,-267.06369675518295,4.686905828201175,-0.24009017061806284,4.6807523916993015,theta1
,,-252.9262384196045,4.809608065012719,-1.4121133946351012,4.597636947359754,theta1
,,-306.9573496029409,5.067837391291478,3.046887022318483,4.049624093394252,theta1
,,-255.7746537341478,4.726952285807449,-1.1615833916400888,4.582008504637041,theta1
,,-266.5094232303341,4.671430113720642,-0.2844171218774245,4.66276379502104,theta1
,,-238.1501145098013,4.855075950707309,-2.562002063374107,4.124064489602859,theta1
,,-301.17119882232834,5.1835780892925944,2.6830043303461952,4.435196677841675,theta1
,,-258.09037424384144,4.8229672309846245,-0.9953088656091112,4.719149623946183,theta1
,,-273.9754336986058,4.7938612893754895,0.3323524058114948,4.78232662415734,theta1
,,-234.09381698171637,4.8400361653946,-2.8384864875236886,3.920324545553989,theta1
,,-247.63105958599118,4.577711604573759,-1.7421357288691268,4.233250126893862,theta1
,,-236.26480664399958,4.850685786254207,-2.6938542647038823,4.033894123239392,theta1
,,-250.4070696489631,4.789105399389283,-1.6059562299229049,4.511810624797032,theta1
,,-260.229982395666,4.739196163065139,-0.8042123019952552,4.670462808473141,theta1
,,-287.3090675208564,4.997539000013472,1.4868976334817607,4.77121907736398,theta1
,,-300.97399255135747,5.194600267963208,2.6733955229149005,4.453855444666115,theta1
,,-249.0314769399297,4.78561772916603,-1.7125572735608194,4.468700553234929,theta1
,,-303.3195677510573,5.200046768217253,2.8564284981851547,4.345262089494994,theta1
,,-259.07137862950873,4.826550539229226,-0.9150461413754944,4.7390168460227855,theta1
,,-313.858677360966,4.863113733351028,3.369563847805284,3.5065531022745144,theta1
,,-264.49097114659514,4.58129680519085,-0.4398164462097461,4.560136172407061,theta1
,,-304.6136251140577,5.08006304871091,2.8856763389096085,4.180898545281292,theta1
,,-305.25383493587157,5.028576695783503,2.9024937065107905,4.106350431836302,theta1
,,-296.6476579345492,5.046175930090937,2.2632234259128428,4.51017862637706,theta1
,,-283.7184961145844,4.943022091788246,1.1722464251615978,4.80201059126305,theta1
,,-276.12559768284484,4.875045459811948,0.5202077888742701,4.847210753786927,theta1
,,-279.1156397062934,4.8804909641511784,0.7732044221776613,4.818853283996744,theta1
,,-243.74135944694405,4.874435986517426,-2.1565671698970768,4.371423592878895,theta1
,,-295.6133111972136,5.1710550616889694,2.2354225648386814,4.662906433505734,theta1
,,-250.10667357600573,4.887369743643713,-1.6630254347401559,4.595729475773278,theta1
,,-281.6673875058401,4.8973320471742445,0.990386937927708,4.7961437523767,theta1
,,-234.5109760890614,4.896921341696247,-2.8428929248548918,3.9872043394551744,theta1
,,-306.18074245865415,5.101414332936482,3.011540414533983,4.117651336371045,theta1
,,-310.56405420036543,4.967525934292204,3.230370904582424,3.7737272989304578,theta1
,,-244.00731763415268,4.8913457359721475,-2.1436633391373996,4.396586243581627,theta1
,,-302.1996531304925,5.241197820587288,2.792883126778736,4.43508268634121,theta1
,,-288.7134617801614,5.148596044434394,1.651852546078214,4.876415117151165,theta1
,,-304.6100641036732,5.239507190859301,2.975978895515841,4.312306252634505,theta1
,,-296.52603353598937,4.979445253525813,2.2238421557238834,4.455266669828653,theta1
,,-239.8784325613725,4.944874737872216,-2.481517960642545,4.2771316070767895,theta1
,,-284.28930381994564,4.990658271667542,1.2317848378468923,4.836256413571778,theta1
,,-264.4683640249758,4.657093832307069,-0.4489221797503385,4.6354063294862025,theta1
,,-256.69756622440525,4.844305494957913,-1.1146314593811075,4.714328418580676,theta1
,,-236.48046331563123,4.897242828636124,-2.7043617579720984,4.082819467554988,theta1
,,-298.86676232217235,5.088536419389682,2.456615314899224,4.456258978791262,theta1
,,-237.76924133600141,4.933559827839285,-2.631217779622871,4.1733326695898665,theta1
,,-292.5031678740325,5.020999293358092,1.921709718937282,4.63869223596958,theta1
,,-302.7738318337495,5.070998608075195,2.7450545165607183,4.2637662440863435,theta1
,,-245.69046249348895,4.846581928378856,-1.9951733155399016,4.416858592874129,theta1
,,-258.62061261289034,4.851776843309593,-0.9572782155696048,4.756401681446918,theta1
,,-260.5854626168302,4.875774244615691,-0.7975609896586371,4.810100929526578,theta1
,,-240.2689291039007,4.898547960287387,-2.4293351522041693,4.253716356023385,theta1
,,-299.55000729813025,5.165615671555277,2.547593895432224,4.493701215053571,theta1
,,-274.64307276844687,4.828846193685389,0.390886608857298,4.812999399676455,theta1
,,-241.7269601130334,4.919680504218456,-2.3303240266169207,4.3327642671346736,theta1
,,-305.93706484926645,5.205097476275752,3.0548522048289355,4.214370385263258,theta1
