theta,r,brazo
1.8979483212836528,8.136948291536866,2
2.383655608326672,7.774759431205935,2
2.17220804402454,7.751278805032497,2
2.282779173855632,7.746863047892991,2
2.1354699182255272,7.750080086927316,2
2.2171652099712884,7.850950741994317,2
1.6180492270922244,8.463652012542202,2
1.9492127281670961,8.021099356807245,2
2.0000344042809832,7.906092132396174,2
1.8838111608981492,8.122249414173499,2
1.8047493398296657,8.211871999227888,2
2.3869988232685686,7.518235856996349,2
1.6118334234445508,8.179430886941796,2
2.086181970013114,7.840970444857468,2
2.238305987847103,7.894538702639781,2
1.1779382188229153,8.356767679568208,2
1.6495164989128508,8.175866891347752,2
2.1485718273565997,7.789556907114097,2
2.1180982982265455,7.767243713510008,2
1.7402156033992568,8.394653417341354,2
2.141526972028269,7.739171928332856,2
2.205193781707923,7.84999937178119,2
1.8946988392647353,8.068350712581159,2
2.089816105237423,7.9567108090284995,2
1.9549531458989005,7.994220983491738,2
2.0903786439217815,7.84075643401064,2
2.146630529697624,7.897942388716717,2
2.1137878645027928,7.750340020462253,2
1.9996659263558927,8.25582361487909,2
1.9022541787313183,8.50710238805079,2
2.246270525585982,7.818163784028675,2
2.1435974368552753,8.133398276486838,2
1.8368148848157568,8.307050353666652,2
2.193744414709117,7.889437138825831,2
1.899825652464522,8.219341046250836,2
1.8804381420449696,8.204264950682946,2
2.1441322828848657,7.716064020214227,2
1.8269904551654896,8.382689558440257,2
1.9084019322872774,8.146905569467064,2
2.0279868399165064,8.146554694709625,2
2.3312057457877153,7.874340568180559,2
1.9811016420535406,7.938961421059397,2
1.9368631217376946,8.095366934072747,2
1.275046391659633,8.363060248649074,2
2.3620060080404213,7.833888035225059,2
2.264660023136748,7.869796500515197,2
2.3348710703303994,7.864966617994892,2
1.7060281072235772,8.259819265220914,2
2.382863520986725,7.622739422646614,2
1.8289382297089682,8.26002886811614,2
2.3713707658306995,7.524281491624494,2
1.6342880905906483,8.435444245126067,2
1.9452462207936492,8.044319804372117,2
1.2084127652560348,8.307596354937825,2
2.0012924923111983,7.89494719260254,2
1.9635857047051717,7.964620994222373,2
1.9600030275778977,8.011263718639789,2
1.5372710259331,8.211837504334769,2
2.1928950058909393,7.838121674598642,2
1.794692591835928,8.490447087967407,2
1.8907844698949834,8.171487914147514,2
1.569415342805703,8.096953139273463,2
1.449385381340189,8.072215138383077,2
1.7210714054011922,8.250219708571384,2
1.832160209013013,8.120475805343494,2
2.2076470663667345,7.961610829053698,2
2.217727099955348,7.918815013856401,2
1.4148050649406845,8.098876774903058,2
2.366208453405062,7.8547044281445055,2
1.662798447682829,8.27363087304906,2
2.1499294792653094,8.013762445834532,2
2.069427282848141,7.825164454230816,2
1.8018068948336412,8.177797240969795,2
1.243618211821958,8.355870065914738,2
2.076397867833021,7.846530346748683,2
1.8252487220964826,8.189919121933837,2
1.3337812891207603,8.210738613673053,2
2.0047300654668274,7.980056566041916,2
2.178842442276348,7.942905378225432,2
2.165853212161866,7.906882559455301,2
2.1861664040077518,7.8857239311074,2
1.8680033650408288,8.169693547941224,2
1.1376882190856887,8.419028548920146,2
2.022380893534297,8.060660922556684,2
2.3297066618546616,7.6335577398428045,2
1.7634413188574534,8.247051110785293,2
2.392890345549557,7.818544556253733,2
1.6914597904146444,8.317008709868892,2
1.3981695066380189,8.086833331170254,2
1.7389476445272976,8.312185192209947,2
1.367489772520356,8.079934217778826,2
1.4863524286432446,8.386475806783391,2
1.87583844493214,8.214893815883137,2
1.844025179913971,8.292481646280807,2
2.2010039363654625,8.028151711819499,2
1.9246849977705878,8.09253528756796,2
2.032292868379229,8.244017541274014,2
1.7622876723519747,8.396464163522776,2
1.6654039544119956,8.457791285166183,2
1.623075840220646,8.236502933382205,2
1.8374344965834257,8.489890089351906,2
2.3008090004770114,7.727785269386823,2
2.3230242500208416,7.757730331785416,2
1.7089894479646923,8.410218706779501,2
1.8862063848209027,8.49551336782642,2
2.102299825986729,7.790881752856858,2
1.9793345193112182,7.951176489662796,2
2.2675640746406356,7.924518067713448,2
1.9277611150988399,8.38094758847942,2
1.891628926183894,8.473098675235539,2
1.7125955775429957,8.320596818214891,2
1.113205789722657,8.506942373458005,2
2.1777865931636042,7.967289040570758,2
2.0130335736684257,8.224227482386619,2
1.600366628698185,8.116543240103987,2
1.4337456087119538,8.606586869730009,2
1.5908425022389507,8.216241313106307,2
1.940969177014704,8.114052754716527,2
2.1983209176320675,7.978917664017484,2
1.9472464307705177,8.045113967781344,2
2.328692636395903,7.697725106547929,2
2.1710264816559697,7.867991191835393,2
1.839340672791932,8.47314472522011,2
2.120717806288417,7.798614206111964,2
1.6975065999694865,8.409737893647716,2
2.0419697646146475,7.922064051208411,2
2.157518390284579,7.906614197832528,2
1.39792598619052,8.170428925674864,2
2.032970366234716,7.916782464481198,2
1.8598419163952877,8.502640510331448,2
2.096960452304748,8.175635995418215,2
1.9033863944132026,8.48031918404644,2
1.3541362369690821,8.26649322332829,2
1.756163469797271,8.317734359458685,2
1.7672973837335373,8.320024200201761,2
2.070661205353188,7.874382921051272,2
1.9761316419209267,8.04041353416633,2
1.4121893670669667,8.64333369121739,2
2.155240945566569,7.818131860915337,2
2.369395882255841,7.680903075520985,2
2.1349700123159336,7.887576044794348,2
1.259061063763639,8.170032757888265,2
1.4510545401713306,8.494662228342397,2
1.525273689518294,7.984665660300249,2
2.109057016894735,7.769851919561364,2
1.1665916615240026,8.611257424644755,2
1.4499555743631292,8.057595740904514,2
2.3139546693425643,7.811441973740316,2
1.7487764998119406,8.411617872761756,2
1.910042280897646,8.125145759712476,2
1.8254165738086385,8.468163947987378,2
1.1930795594625683,8.48400827061343,2
1.6554234522126936,8.469573174912826,2
1.4710113457403073,8.501742135449064,2
1.3144019273811967,8.282578299153302,2
2.171059361135998,8.037035469642788,2
1.196631547320177,8.202300765225537,2
1.8690870806801727,8.60126502902335,2
1.799185320666177,8.262145033832532,2
2.1603419047519603,7.886364875098831,2
2.3556558720774503,7.846184070416152,2
1.852808698972056,8.279187641248294,2
1.8156768401758092,8.293536237098587,2
2.2848761658460526,7.918134691049247,2
2.117789994479342,7.7685476336866754,2
2.00946011190334,7.99338231810794,2
1.5472607581592002,8.549258802538898,2
2.340458008972234,7.727648288492169,2
1.8815124974586859,8.421641748196521,2
2.14242957312906,7.845043441545538,2
1.4297070679639534,8.213072211305525,2
1.7621907585915964,8.256484194719413,2
1.8519526122031311,8.371050322401263,2
1.3138137092934266,8.848334966241193,2
1.3303257007190914,8.072647520207303,2
1.7130369900515001,8.546053454876303,2
2.1326389285934564,8.032068787064986,2
1.8954428730385418,8.302241320770346,2
1.8655376653871978,8.426893005286564,2
1.6272672469748464,8.504677796798603,2
1.9296661112769558,8.397136252692063,2
1.9580171970243123,8.27443126742665,2
1.8859994371461537,8.341382059337688,2
1.3337875636906318,8.761792006348424,2
1.7080706481667616,8.33203730923723,2
1.941387697799143,8.094405344587775,2
1.9044100478562278,8.451714982256359,2
2.1191533266447657,7.932429709732201,2
2.020309505520897,7.985190241555584,2
1.4282258931788572,8.055414445062997,2
1.5182692505503728,8.468532898665677,2
1.8065228996320442,8.24263230077349,2
1.5847998282635822,8.064594988066425,2
1.7901714328691418,8.23220899050236,2
2.127502610445049,7.839835212409171,2
1.8028646789648972,8.318864567222484,2
1.929054127901223,8.225111204898779,2
1.298784310855189,8.351124008447144,2
2.182465815520783,7.981990738954262,2
1.6014948263934825,8.413887647153807,2
1.6211149706153651,8.344889038660318,2
1.2945958553289258,8.126451571275961,2
2.1407810792092037,8.001679423517741,2
2.2632228369345206,8.009196704655713,2
2.0028642713039146,8.187626090070177,2
1.4062618211579037,8.13810091714188,2
1.94233805615399,8.352805147309986,2
1.984874236208823,8.22725746051776,2
1.8223946910067894,8.588707056306621,2
1.779828530591225,8.417099821831581,2
2.0705446176362416,8.257212081716618,2
1.668181967671607,8.505301576633313,2
2.308546771288311,7.968395210949287,2
2.223255227911476,8.000077264360776,2
1.8007887056096599,8.285098317688922,2
2.2416590926334226,8.040808315697257,2
1.2230972563378026,8.416077034042216,2
1.9600455411964988,8.382646358392414,2
1.1815562624454525,8.232403183592231,2
1.8152055818579873,8.625811019133081,2
2.1454053125107198,7.973553566303413,2
1.8870664741455139,8.262848396144186,2
1.8194550804829974,8.398902802947788,2
2.1977687445760963,8.00656373366832,2
1.5627289055388516,8.13643232612885,2
1.559471753442985,8.391064990087882,2
2.0738407800461944,7.84327624875195,2
1.9697022508286306,8.036245731295002,2
1.6265451797100807,8.58119799713224,2
2.1530166981639938,7.943410450992542,2
1.8178730614323473,8.394616337394558,2
1.9217091539380078,8.366602209082334,2
1.3608122695047207,8.211190315746705,2
1.993382812062632,7.989209594501852,2
2.348488324025538,7.7074312718632605,2
1.732665025438334,8.36838225263667,2
1.6932451203211885,8.316291930998984,2
1.4789850228430408,8.09312025985641,2
1.6738336751663727,8.589687220471486,2
1.9273586261632332,8.157557087807799,2
2.130052158882751,7.824837485844998,2
1.2301424110717696,8.176713817140111,2
1.734151578045961,8.418128961900916,2
1.5192753986872007,8.100360984194495,2
1.771558946046708,8.277639997107283,2
2.039865532326777,8.223503017643713,2
1.951271965549779,8.281428335097413,2
1.7403705026569019,8.644464297584664,2
1.7332780816365165,8.292518826634296,2
1.33534293829296,8.259456361752449,2
1.8849637301288533,8.350911663478419,2
1.5476080747295609,8.187546681516661,2
2.2227664125372097,7.92580916744753,2
1.8463103737624367,8.622784741522361,2
1.793520025228776,8.397097927052014,2
2.011527843523629,8.056646629295217,2
1.8224719476403397,8.263663214429666,2
2.0497427008704694,8.152389714323306,2
2.122352409218125,7.990251931172328,2
1.9140129810742967,8.148800742609769,2
1.6515912201253833,8.503792232607598,2
1.8503002946187026,8.310673420244605,2
1.869593184199219,8.22327745501953,2
1.6177077261804842,8.560067614581069,2
1.7724523409881254,8.294690418575234,2
2.29940930894102,7.9348051137903575,2
1.2675018187350735,8.40088947363621,2
1.3849616928055775,8.311764827483696,2
1.5726692220285639,8.295130369000026,2
1.9829358803898753,8.3397412384279,2
1.6900536319271862,8.487950388098877,2
1.9226974759491886,8.166647105124731,2
1.682136470782995,8.355580678384701,2
1.9590754949145335,8.147692047919985,2
2.125699570998743,7.90829051257063,2
1.6911109783453524,8.425935256832862,2
1.3667156282703303,8.741351126383496,2
1.9588466705256549,8.143884822637132,2
2.2837868130169716,7.875323387782833,2
2.188710078530927,7.972407290355467,2
1.481554502246913,8.260517449764029,2
1.5824419244241805,8.551074368040805,2
1.4142960044808222,8.687733619746407,2
1.889181916361826,8.207431285863759,2
1.625624989256428,8.507364371068515,2
1.6402548913763493,8.35530269585981,2
2.063664748159705,7.854621439192621,2
1.6110659417271722,8.38389151561009,2
1.545058927367756,8.07632489640822,2
1.4314959361552897,8.33263964669529,2
1.0911112490461086,8.689920733279223,2
1.3520389443190124,8.851069702703787,2
1.4429656937731437,8.399097377072424,2
1.6519527862303238,8.694105321161988,2
1.7972014865878725,8.342164134638534,2
1.3170952760197663,8.504750470853995,2
2.167960993376576,8.060272179125672,2
1.8234616124723808,8.519220754482566,2
2.1701642318138887,8.00469680586266,2
2.097453455362762,7.808056662243745,2
2.17714341462217,8.06029096424721,2
1.5962115761668616,8.572783650809617,2
1.3614865134836212,8.696649478617712,2
1.107308339525683,8.806801112677446,2
1.6349559426955713,8.346143119623786,2
1.9351531890749294,8.319566883946434,2
1.7926949603249425,8.50633949035293,2
1.9806985977787441,8.095764280289762,2
1.5514920621259634,8.075998984820863,2
1.9223878986681908,8.287345024231763,2
1.5006094468254858,8.08319896855199,2
1.598237198513552,8.34887408072816,2
1.4713440918039011,8.619411204884855,2
1.7195239871244994,8.516795618179131,2
1.6430616483038112,8.394137965472126,2
2.116624277062196,7.933088142469396,2
1.909378486311965,8.51994019931616,2
2.2594932203633205,7.891071139082078,2
1.7889460616058628,8.353413871261303,2
2.3314961648777586,7.801701184599261,2
2.1081196127635895,8.003367737540373,2
2.0130283484817673,8.088226003694476,2
1.6728520431894665,8.3763739235133,2
2.212753373644213,8.084752110928223,2
1.3742163370834546,8.170786438676563,2
1.789320111847287,8.289848248050498,2
1.5785539317889632,8.503715111176952,2
2.2789795409498543,7.993514587950665,2
1.7893409191362366,8.294669943913624,2
1.8063112063801825,8.587076669833737,2
1.3633290637258433,8.400803719935872,2
1.7382349218715656,8.449093548388804,2
1.158248350778139,8.384330997088979,2
1.8505388188979206,8.258749093520562,2
1.9044212329089552,8.26942201109596,2
2.1575312993767137,8.024343911128861,2
1.6686640542491737,8.363277285976501,2
2.1634080133049394,8.052609596941643,2
1.4934769084979345,8.462453528454185,2
1.7626307057969248,8.380128185866262,2
1.4521893217224084,8.613070491286525,2
1.4893826242697825,8.229181181309343,2
1.4778186271451288,8.584815968608945,2
2.2670205038919966,8.029713040831222,2
1.1808639964172594,8.30278336012743,2
1.8374140475657275,8.425703385264384,2
1.2933456858504753,8.853899717143506,2
1.2283822268930569,8.454515699395401,2
1.3361688874734288,8.352778358675703,2
1.8686265781314562,8.36110613230637,2
1.1692707725187788,8.518177256494415,2
1.2474478369305528,8.527865516582434,2
0.6297883443831686,10.96683296792732,2
1.7772151088875978,8.345653097963114,2
1.927740768897943,8.28196097227023,2
1.2702968842911408,8.746004686480024,2
1.3800563583820435,8.819085466976347,2
1.945566604414864,8.287635664754198,2
1.8765737206628479,8.38395586822933,2
1.9575330116095626,8.290205378055624,2
1.3485867877233249,8.255078013267047,2
1.99038328600947,8.066655713881344,2
1.6436263107758586,8.566256063967094,2
1.584199680312052,8.363483517182216,2
2.13276632570614,8.039300749302654,2
1.2424306239334149,8.285622948108482,2
1.4312816784847158,8.261718307986728,2
1.5121766275009438,8.228036049360355,2
2.0769420585258094,7.888595424675375,2
1.908359017527713,8.35114901420931,2
2.044030557532451,8.08968414885104,2
1.3048749225026486,9.052890983823746,2
1.9612421648235736,8.141509602246392,2
1.3712085322838587,8.273666495157979,2
2.214269247700715,8.093476556745365,2
1.3457207235750415,8.346308034341813,2
1.8682100741886196,8.488041413815933,2
1.2696370826309598,8.831615350117675,2
1.2004990842105336,8.577206044900159,2
1.4709591523333754,8.229982083792688,2
1.6616921799445923,8.5705423898237,2
1.8080160029087495,8.5730598142737,2
2.093775955809271,8.009037201297545,2
1.652690723710928,8.552098491075036,2
1.483948187234866,8.506298991264932,2
1.7161724182605393,8.335973941448898,2
2.1247871892169545,8.143257643248155,2
1.4417684582049979,8.751729524169633,2
1.4065598853968044,8.30880014387049,2
1.7173107991097019,8.604581692150923,2
1.6019649518348766,8.370516508468748,2
1.6744643224171891,8.567753445828252,2
1.3163067272649212,8.262337167903562,2
2.1157345897580844,8.102068166091408,2
1.6404398765882877,8.591597818791826,2
2.164672020175868,8.161369058125315,2
2.235927311465672,8.106891739317245,2
1.153392915930007,8.485639744201457,2
1.2958827528383554,8.461291789987508,2
1.4387330639095885,8.368762221746028,2
1.5768006434920392,8.587177624712117,2
1.4101474672415082,8.673845175150074,2
1.2122916357839295,8.432990060584972,2
1.2512099946949296,8.65819935008871,2
1.2390349142641603,8.52021246036534,2
2.1381894333581233,8.211169220151548,2
1.870854893099369,8.397742277876775,2
1.2282951809568112,8.25120426087193,2
1.9567791331833102,8.207888728968245,2
1.5787002621387893,8.223289719026555,2
1.3102222507509218,8.412282109162561,2
1.476615352533219,8.481659674233583,2
1.7729151810563881,8.338487641785695,2
2.02443104915464,7.963000994904738,2
2.259816114694083,7.9905924643691115,2
1.7755653559497635,8.462056756094483,2
1.8005282663464508,8.731578294222567,2
2.240968755310038,7.945601155251185,2
1.4106017491992582,8.195295418043017,2
2.1041401870639227,7.959942327607817,2
1.2478689341165676,8.688109867263762,2
1.3974647828910716,8.62009766357052,2
1.5887944983358435,8.962499929161243,2
2.04729098224473,7.9647209650531545,2
1.314763285578272,8.579029484641675,2
2.1179702961666567,7.984762405152784,2
1.4513389272351633,8.270433088716283,2
1.1985910563358648,8.33084145632975,2
1.4763415080699094,8.738645213136014,2
1.3599983744144493,8.927783506700502,2
1.4556818428974196,8.493690710364888,2
2.050877221150558,8.260663811393306,2
1.2657468354828991,8.407572649072463,2
2.1386582614806917,7.975778230987126,2
1.2565487737278134,8.523370794999055,2
0.6520426551227163,9.673856557935906,2
1.4171072336999884,8.264534531170106,2
1.8347417672727968,8.484687112728462,2
1.5752105731982715,8.28391419549769,2
1.3812640502343578,8.282688004572316,2
2.0981610666423562,8.233610423647422,2
1.4403638355325186,8.186091258402113,2
1.7859856114756263,8.598589427718004,2
1.6204102022324098,8.500994075334345,2
2.1222095120945945,8.066989649891225,2
2.075029924568888,7.986603103917296,2
1.2246746447322758,8.544035366165804,2
1.2664226736066186,9.147451147054872,2
2.2855325259630894,7.9033215191878945,2
1.9769057010827065,8.312655306824109,2
1.9766783822994125,8.21955308748605,2
1.568040399198546,8.884111576681377,2
1.6491245632224008,8.465839786924468,2
1.234910386895646,8.596522923578393,2
1.316239615911992,8.25293040354717,2
1.786044850191355,8.6959498288704,2
1.5145885623181987,8.602523663214212,2
1.484168821766013,8.369858657616028,2
1.6222945822041344,8.822033534128161,2
1.389096777282784,8.275182795080145,2
1.512458631558472,8.263650564018349,2
1.3246218564143015,9.038349666871262,2
1.5537201989166447,8.445987361270006,2
1.3348605556967337,8.949324791516897,2
1.5547297027577962,8.621158574351837,2
1.2362616258287695,8.557794017807584,2
1.4677113164740372,8.302152190223177,2
2.1960640366496342,8.126770587361328,2
2.1335381929855446,8.11643439126073,2
1.1846438803119284,8.546106939882772,2
2.0360201341183664,8.033436268854043,2
1.5284353262157013,8.271469459040135,2
1.8940930198430874,8.369603235312784,2
1.6095852133642887,8.585435396792512,2
1.5998878927550653,8.636121801535852,2
1.778930947585312,8.68897503362701,2
2.0794638758995196,8.105243041828443,2
1.514141230224265,8.214143556225943,2
1.2962705170276647,8.3453978883124,2
2.117504245922747,8.063487175910153,2
2.072194156359163,8.216714756878313,2
1.9145387048556852,8.366413022263856,2
1.450104781789156,8.310606896725764,2
1.4920820930714143,8.27417012874374,2
1.795330503979526,8.688346191233094,2
2.1057097861819676,8.029160530779334,2
1.6725994079197737,8.873865659013937,2
1.7645952442611104,8.47471422359389,2
2.063039369571041,8.037329665629674,2
1.8475995838684431,8.555587597867236,2
1.9823551126931365,8.15257938007581,2
2.168897948774264,8.130490256647267,2
1.2155108402005932,8.768630132740387,2
1.8493507728226417,8.476984765324751,2
1.7378471985070716,8.661400192523486,2
1.5462674320812908,8.368340935967408,2
1.4329124148219774,8.588406897820317,2
1.4807136115726456,8.734015923599278,2
1.9796137964265543,8.226051612042433,2
2.1064740272929616,8.137445097229781,2
1.0958587111577656,8.642859014906724,2
1.9402043213270785,8.20432956987726,2
1.579100427011528,8.683570439160748,2
1.4449190878895992,8.741464018393856,2
1.6421126206872354,8.706897860941838,2
1.5362584211944963,8.355054632417374,2
1.5520254530199782,8.633102965473718,2
1.4120035855286617,8.40342776489065,2
1.75524069289094,8.402033020565197,2
1.6080599704389738,8.680135846878489,2
1.50351837402637,8.436350844763703,2
1.7544584029585513,8.452637994245665,2
1.6093149845200672,8.533419025099063,2
1.4457046684522432,8.6655130152135,2
1.6698973977505758,8.39992263535706,2
1.4867375044831677,8.395042831272026,2
2.0774234371741893,8.120261236486776,2
2.053305680695924,7.948340732083453,2
2.0964920292433527,8.107964672974074,2
1.917700663740189,8.360157707324817,2
1.357560585158968,8.465950322581502,2
1.6990330230093755,8.479762134993612,2
1.7635906045346441,8.656888079764304,2
1.6870538813603637,8.694285364287984,2
1.3460500135674134,9.032805111942265,2
1.2039142119790815,8.522636171783631,2
1.1725933390523076,8.733554862059808,2
1.965815724594869,8.210197246446027,2
0.6907310491524064,9.21062157690743,2
1.6870859886567622,8.487248876373199,2
1.7585559341314734,8.725963899748061,2
0.745099253146724,9.000428907394387,2
1.7577379203871615,8.684020075426895,2
1.49910864404353,8.577170343200539,2
1.7245533263910797,8.501526499122232,2
2.066288678717726,7.970225063414964,2
1.9884955073197748,8.103775280892306,2
1.0843929077567818,8.90048861273354,2
1.7152910673702988,8.672272380919816,2
1.5628899804734293,8.647741526364875,2
1.7570677461598871,8.531301772165047,2
2.002887960609354,8.215912853847689,2
1.1053137878577468,8.964621572633346,2
1.778321788630943,8.645406470461085,2
1.5175545004723894,8.427305195571172,2
1.5389353360378488,8.681335700711756,2
1.5889402113088014,8.436478959101873,2
2.0862267707229183,7.9373143616092365,2
1.551008469345175,8.23671165386311,2
1.2178594954410924,8.592957344165427,2
1.2502275374273109,8.876009545576041,2
2.0647566192627544,8.156053107699194,2
1.3837058315870396,8.693494610977737,2
2.0863186033931016,8.080247184282038,2
1.6291739714401736,8.59274294745827,2
1.5657100425663193,8.5915074444189,2
1.7152574092075656,8.451597541879726,2
2.0277620487010113,8.263950388781911,2
1.7535714514227632,8.442478349991507,2
1.986203492172368,8.196257990157866,2
1.748530225251637,8.509311371663049,2
1.3903544215724026,8.36637562119842,2
2.0618197932346405,8.055594445465397,2
1.6770960503216277,8.597156383428164,2
1.6599496633687125,8.677865142560348,2
1.4680190336446808,8.595090077485592,2
2.004332920220983,8.063250749455253,2
2.036967075909749,8.014020661695875,2
1.6894060574392233,8.575174596663883,2
2.0763142078758023,8.077269103245177,2
1.4160784007538996,8.748292753920756,2
2.059642731823672,8.131287555958176,2
1.3185579170957966,8.986522007804398,2
1.153310769733753,8.7788181951458,2
1.4834300287524036,8.837008549810754,2
1.2239418659155634,8.868409715632962,2
1.4032472304902712,8.552716295214072,2
2.08996456103602,8.14894981560062,2
1.206041579288355,8.536112669946519,2
1.6083760470015478,8.535183807542326,2
1.4348616152216918,8.511284797094927,2
2.1637578213433786,8.18280758581505,2
1.7161985060274259,8.752254027665881,2
1.2660746979205868,9.140207767611482,2
2.229709444205568,8.033645089758103,2
1.4870402554681545,8.656935269450424,2
1.5845337831803157,8.683011819264868,2
1.714635440370577,8.569075863281705,2
1.507289383841058,8.39000219261114,2
1.2305594286959256,9.012405071113944,2
2.0198725064683956,8.239820070503828,2
1.0759251369102965,9.213155643668033,2
2.0322393017196156,8.169620343945741,2
1.5279206934683407,8.380510391527604,2
1.739071885066699,8.662148545217478,2
1.5355292950147559,8.568274306098866,2
1.5268660000084553,8.645949129107994,2
1.703206331493807,8.489483630398981,2
1.7323831715976084,8.4830239334339,2
1.5529417588104428,8.863360115543355,2
1.5548004472945103,8.619644027637465,2
1.5430168515386538,8.801760887371127,2
2.012682270657909,8.224779775815655,2
1.0296176847898602,8.977460364992725,2
1.6378537942038194,8.779346781492517,2
1.5125061320404962,8.757160870818712,2
1.7276741590787572,8.42506131746043,2
1.632548212530515,8.687573377069777,2
1.665663020374437,8.767169249235973,2
1.2937618871164744,9.145740256043224,2
1.7430963733167648,8.458864955890174,2
1.208764777487982,9.08506713865605,2
1.5565707519104908,8.537153658340438,2
1.5206453472070085,8.579323266907776,2
1.6635536990715225,8.780552011851237,2
1.719339756469401,8.561323737454199,2
1.5577988161891432,8.419256363479077,2
1.7314328109685408,8.541475787709688,2
1.6356524040757114,8.550123417915296,2
1.6164255109358465,8.758291801732007,2
1.6655871743325676,8.837269260333148,2
1.5032494379684878,8.863332373569477,2
2.046721538394697,8.04199732027696,2
1.516632596038823,8.487266333957194,2
1.5334698628006733,8.766124920069412,2
1.6145249796298942,8.913538783620632,2
1.6081155435468213,8.714932234612506,2
1.5037836892943848,8.612835103380235,2
2.011554468104766,8.134210027586626,2
1.5969582291575206,8.68051449618143,2
1.6003138496031095,8.86942614794769,2
1.1885270912665669,8.77264271449517,2
1.1449414568661767,9.078547662767559,2
1.432279021467792,8.659031374647325,2
1.4627172087934996,8.51565025462269,2
1.2306332149748198,9.47287115573152,2
1.5891017285029208,8.628349146585679,2
1.6139900502608706,8.63387974265941,2
1.2537056642638091,8.971246863790507,2
1.6998888225566895,8.742917948447044,2
1.237465901900112,9.179976692928236,2
1.7141143336828748,8.578143798055427,2
1.5305676234512984,8.887956465658881,2
1.6936116619112604,8.622487965658134,2
1.527209403607828,8.66242565655649,2
0.6631526889994415,9.201072900474015,2
1.5133773506157384,8.712233148157619,2
1.585524256911508,8.916847232378073,2
1.5139488663029064,8.843672133586587,2
1.5870755868165536,8.877787622916733,2
1.5718314695139817,8.907844017136858,2
1.0217975429471242,9.19784121283339,2
1.4538394179567489,8.643579945645351,2
1.0514810551384055,9.325385387433123,2
1.6487234197634708,8.946342016236034,2
1.6661822930261445,8.609947930669552,2
1.6987106042714186,8.605899102865052,2
1.043978190452906,9.21662917204174,2
1.600817557719871,8.732951088175316,2
1.5451340396553475,8.703746022782761,2
1.7246835702932686,8.485633100214523,2
1.671598588375589,8.540929734148813,2
1.6458465484070308,8.796903930820552,2
1.6102967191654571,8.823086477268994,2
1.4972848139556811,8.741064458014051,2
1.6425068168515646,8.80778761584297,2
1.6953330133498863,8.7521878164969,2
1.560764237872451,8.73472358216821,2
0.6201559289797707,9.249147594499036,2
1.2293859709921053,8.898637355313067,2
1.7077855464316458,8.687644998919698,2
1.5433908872062347,8.690095091125634,2
1.4617778684663387,8.745860610578974,2
1.6345699034874697,8.668981830597032,2
0.6851269136581039,9.129356977257011,2
1.6298966754891844,8.81860932637526,2
1.610179363074547,8.697049280507995,2
1.5163781418287028,8.75078118427298,2
1.662571634771822,8.896303629632092,2
1.4775753467143398,8.704105950767952,2
1.7020984295981736,8.598835902219815,2
1.5893803872944021,8.915214693419808,2
1.6348135127696846,8.78616838921474,2
1.6783592892682653,8.652458511279185,2
1.6646665041345736,8.527714122817692,2
1.6561767837836576,8.65377484223779,2
1.2323924361083527,9.255549274971749,2
1.6955495557918476,8.777853555177014,2
1.7308668096487907,8.683343035308104,2
1.566696450474613,8.776391664907312,2
1.5568916361382052,8.829722491274167,2
1.6276758043083963,8.857787378809528,2
0.6448572758004375,10.06441817098581,2
1.6454963147924484,8.820644139103997,2
1.6351611162528714,8.645879062920157,2
1.5895133216673527,8.649772894317485,2
1.5810830610163857,8.84412389736019,2
1.6065221211744949,8.908711185545892,2
1.2046101272890781,9.007425724349504,2
1.5746891034352106,8.734472118244517,2
1.6260035277472713,8.900218946881369,2
1.6680466332091208,8.841828042617472,2
1.0196779090133161,9.314941886586302,2
1.3176274172786917,9.251565043083462,2
1.5473143891083394,8.69655197480242,2
1.6687518408263042,8.708691255123599,2
1.6529235267648397,8.601947901623262,2
1.215669897147811,9.09876984951983,2
1.5504846199970233,8.809637261523624,2
1.2490614423334483,9.22243711289134,2
1.2112779422935331,9.48478640918698,2
0.6722293527311972,9.179987006685366,2
1.673315276876121,8.647967894971197,2
1.1931295305579963,9.560610686943473,2
0.5948402734864099,9.342727877753402,2
1.6620239968154291,8.72021955593421,2
1.2790283293016342,9.446269739704464,2
0.7353026213483472,9.235132860059068,2
1.6863538627610843,8.593708847605741,2
1.6926115816728406,8.6925634106691,2
1.577037390415706,8.775251102703239,2
1.2538509417094283,9.485242994655984,2
1.0086506702153315,9.634241454798651,2
1.1778433613097197,9.23776998010893,2
1.6420466355794348,8.743340686586178,2
1.6062788744991532,8.797282667338774,2
1.206316026867183,9.335260767448181,2
1.6053722279685572,8.835548344631404,2
1.220352444700858,9.613943153287554,2
1.5799298188219502,8.822312718997294,2
1.6250375416291662,8.793177283553678,2
1.2293236573545945,9.376059664848894,2
1.5570864805360751,8.756559385672203,2
1.5855816234681877,8.81339811823394,2
1.565052854458417,8.748056270305225,2
1.142316934687054,9.37494034414718,2
0.7468261596618877,8.957482675268464,2
1.250911309051422,9.461646151953557,2
0.6137489883914018,9.477054389922065,2
0.6370186509709862,9.315679271337471,2
0.9419959458765562,9.540491460339396,2
0.7281738474368097,9.054139758178637,2
0.7389108292315771,9.038010108993092,2
0.619207176637077,9.270447745396982,2
1.1872161560558656,9.548840653659932,2
1.1802339503854025,9.82903424029017,2
